Position,Track Name,Artist,Streams,date,region,spotify_id
30,Futsal Shuffle 2020,Lil Uzi Vert,1823371,2020-01-08,global,2Ec33AVlkTTq8BHFgBTdQs
31,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1796488,2020-01-08,global,6Gg1gjgKi2AK4e0qzsR7sd
32,China,Anuel AA,1789616,2020-01-08,global,2ksOAxtIxY8yElEWw8RhgK
33,Lose Control,MEDUZA,1788340,2020-01-08,global,7CHi4DtfK4heMlQaudCuHK
34,Beautiful People (feat. Khalid),Ed Sheeran,1730367,2020-01-08,global,70eFcWOvlMObDhURTqT4Fv
35,Fantasias,Rauw Alejandro,1714365,2020-01-08,global,6mAN61JH0dzyZpWslS11jy
36,How Do You Sleep?,Sam Smith,1682352,2020-01-08,global,6b2RcmUt1g9N9mQ3CbjX2Y
37,Sigues Con El,Dímelo Flow,1678005,2020-01-08,global,7sQKy5vlPQllr0k9IjYJv3
38,Ayy Macarena,Tyga,1655191,2020-01-08,global,6LcauUZjF1eXQrgqMUecHX
39,Lucid Dreams,Juice WRLD,1636040,2020-01-08,global,285pBltuF7vW8TeWk8hdRR
40,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,1633048,2020-01-08,global,7h0d2h0fUmzbs7zeFigJPn
41,Hola - Remix,Dalex,1625133,2020-01-08,global,5stPVcRqb4qixbafP9e8lt
42,Ballin' (with Roddy Ricch),Mustard,1595043,2020-01-08,global,3QzAOrNlsabgbMwlZt7TAY
43,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,1588642,2020-01-08,global,4vUmTMuQqjdnvlZmAH61Qk
44,Suicidal,YNW Melly,1558978,2020-01-08,global,1iSqfoUFnQwV0QW1EfUit8
45,Trampoline,SHAED,1530450,2020-01-08,global,4HBvwhhYo7YiYXkUDrOHzS
46,"10,000 Hours (with Justin Bieber)",Dan + Shay,1520009,2020-01-08,global,2wrJq5XKLnmhRXHIAf9xBa
47,LA CANCIÓN,J Balvin,1432102,2020-01-08,global,0fea68AdmYNygeTGI4RC18
48,7 rings,Ariana Grande,1431653,2020-01-08,global,6ocbgoVGwYJhOv1GgI9NsF
49,Falling,Harry Styles,1418686,2020-01-08,global,1ZMiCix7XSAbfAJlEZWMCp
50,Lalala,Y2K,1368224,2020-01-08,global,51Fjme0JiitpyXKuyQiCDo
51,Say So,Doja Cat,1342398,2020-01-08,global,3Dv1eDb0MEgF93GpLXlucZ
52,Whine Up,Nicky Jam,1335468,2020-01-08,global,2pWOMNQJW3g2zmGjP0Vkb0
53,Goodbyes (Feat. Young Thug),Post Malone,1325865,2020-01-08,global,6vBdBCoOhKHiYDDOcorfNo
54,SUGAR,BROCKHAMPTON,1320872,2020-01-08,global,6U0FIYXCQ3TGrk4tFpLrEA
55,when the party's over,Billie Eilish,1309212,2020-01-08,global,43zdsphuZLzwA9k4DJhU0I
56,Callaita,Bad Bunny,1290708,2020-01-08,global,2TH65lNHgvLxCKXM3apjxI
57,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,1286189,2020-01-08,global,4QPEwDdOMhY7rNS05mTyMR
58,Roses - Imanbek Remix,SAINt JHN,1255273,2020-01-08,global,24Yi9hE78yPEbZ4kxyoXAI
59,No Me Conoce - Remix,Jhay Cortez,1254308,2020-01-08,global,4R8BJggjosTswLxtkw8V7P
60,If the World Was Ending - feat. Julia Michaels,JP Saxe,1252198,2020-01-08,global,2kJwzbxV2ppxnQoYw4GLBZ
61,Old Town Road - Remix,Lil Nas X,1247438,2020-01-08,global,2YpeDb67231RjR0MgVLzsG
62,VIBEZ,DaBaby,1243323,2020-01-08,global,0fySG6A6qLE8IvDpayb5bM
63,Shallow,Lady Gaga,1238864,2020-01-08,global,2VxeLyX666F8uXCJ0dZF8B
64,lovely (with Khalid),Billie Eilish,1231486,2020-01-08,global,0u2P5u6lvoDfwTYjAADbn4
65,Adicto (with Anuel AA & Ozuna),Tainy,1229562,2020-01-08,global,3jbT1Y5MoPwEIpZndDDwVq
66,Yellow Hearts,Ant Saunders,1212542,2020-01-08,global,2W4yABdLc4Jnds67Poi5Nl
67,Ransom,Lil Tecca,1209429,2020-01-08,global,1lOe9qE0vR9zwWQAOk6CoO
68,Lights Up,Harry Styles,1199507,2020-01-08,global,4jAIqgrPjKLTY9Gbez25Qb
69,Que Tire Pa Lante,Daddy Yankee,1191990,2020-01-08,global,6RyaV7owmVU6fzEPE17sF1
70,OUT WEST (feat. Young Thug),JACKBOYS,1186981,2020-01-08,global,6gi6y1xwmVszDWkUqab1qw
71,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,1185710,2020-01-08,global,07Oz5StQ7GRoygNLaXs2pd
72,Mean It,Lauv,1184643,2020-01-08,global,5ACkb3CikcSZPF0h7FSZAp
73,It's You,Ali Gatie,1139386,2020-01-08,global,5DqdesEfbRyOlSS3Tf6c29
74,Happier,Marshmello,1130668,2020-01-08,global,2dpaYNEQHiRxtZbfNsse99
75,Lost In Yesterday,Tame Impala,1105044,2020-01-08,global,3eoNUm0LU9hATVVi9w4fM6
76,July,Noah Cyrus,1087885,2020-01-08,global,5a6pdCHlWS2ekOOQ70QnAr
77,Wow.,Post Malone,1077839,2020-01-08,global,7xQAfvXzm3AkraOtGPWIZg
78,Up All Night,Khalid,1070952,2020-01-08,global,1mpD5Q8IM32I4bF6eCpU74
79,Woah,Lil Baby,1048156,2020-01-08,global,598yNsG1JFrGd4n2kMoz7F
80,Robbery,Juice WRLD,1047252,2020-01-08,global,6Hj9jySrnFppAI0sEMCZpJ
81,Sucker,Jonas Brothers,1042890,2020-01-08,global,22vgEDb5hykfaTwLuskFGD
82,Aventura,Lunay,1041634,2020-01-08,global,37zdqI4r1gswIzczSBkRon
83,Blanco,J Balvin,1033707,2020-01-08,global,2rc7BkzO8qepMFAxHtOrXc
84,Indeciso,Reik,1012695,2020-01-08,global,59s0s39NFWScuHDbHytI14
85,Graveyard,Halsey,1005100,2020-01-08,global,6V9fHiv84WlVTg7CSnIVY2
86,Look At Her Now,Selena Gomez,999131,2020-01-08,global,4yI3HpbSFSgFZtJP2kDe5m
87,Psycho,Red Velvet,999032,2020-01-08,global,3CYH422oy1cZNoo0GTG1TK
88,Money In The Grave (Drake ft. Rick Ross),Drake,995598,2020-01-08,global,5ry2OE6R2zPQFDO85XkgRb
89,Quizas,Rich Music LTD,978549,2020-01-08,global,5Id5B3dxJZhPcV9GzgYZZe
90,Bellaquita - Remix,Dalex,974156,2020-01-08,global,1Xnn1TPyr5h0hpRAT4B4EA
91,rockstar (feat. 21 Savage),Post Malone,968342,2020-01-08,global,0e7ipj03S05BNilyu5bRzt
92,"Alone, Pt. II",Alan Walker,962985,2020-01-08,global,0bMbDctzMmTyK2j74j3nF3
93,Piece Of Your Heart,MEDUZA,962451,2020-01-08,global,1DFD5Fotzgn6yYXkYsKiGs
94,Hate Me (with Juice WRLD),Ellie Goulding,958916,2020-01-08,global,6kls8cSlUyHW2BUOkDJIZE
95,Truth Hurts,Lizzo,949092,2020-01-08,global,5qmq61DAAOUaW8AUo8xKhh
96,Without Me,Halsey,948443,2020-01-08,global,5p7ujcrUXASCNwRaWNHR1C
97,SICKO MODE,Travis Scott,945615,2020-01-08,global,2xLMifQCjDGFmkHkpNLD9h
98,Shape of You,Ed Sheeran,942248,2020-01-08,global,7qiZfU4dY1lWllzX7mPBI3
99,Believer,Imagine Dragons,938351,2020-01-08,global,0pqnGHJpmpxLKifKRmU6WP
100,Bohemian Rhapsody - Remastered 2011,Queen,934496,2020-01-08,global,4u7EnebtmKWzUH433cf5Qv
101,Dancing With A Stranger (with Normani),Sam Smith,923134,2020-01-08,global,6Qs4SXO9dwPj5GKvVOv8Ki
102,Liar,Camila Cabello,918184,2020-01-08,global,073ILU1C3APNRGF66VhtyA
103,Family,The Chainsmokers,916973,2020-01-08,global,3TKpJrY9q49Mj1JOsM9zGL
104,Si Te Vas,Sech,911478,2020-01-08,global,6Y4PDQv4XjYjHLeLmvyOt0
105,Nice To Meet Ya,Niall Horan,909414,2020-01-08,global,3cphb8kdsjElYR7r5icK3H
106,Never Seen the Rain,Tones And I,908117,2020-01-08,global,2grAr8pWMuLWn8ZYEE9wDV
107,Sweet but Psycho,Ava Max,907445,2020-01-08,global,25sgk305KZfyuqVBQIahim
108,"Yo x Ti, Tu x Mi",ROSALÍA,906351,2020-01-08,global,7BlBVFwvbWvcwNcUarQmjk
109,Tutu,Camilo,903096,2020-01-08,global,1nocRtwyNPVtGcIJqfgdzZ
110,Bruises,Lewis Capaldi,899282,2020-01-08,global,4Of7rzpRpV1mWRbhp5rAqG
111,No Guidance (feat. Drake),Chris Brown,896966,2020-01-08,global,6XHVuErjQ4XNm6nDPVCxVX
112,Into the Unknown,Idina Menzel,880708,2020-01-08,global,3Z0oQ8r78OUaHvGPiDBR3W
113,"thank u, next",Ariana Grande,880395,2020-01-08,global,3e9HZxeyfWwjeyPAMmWSSQ
114,Suge,DaBaby,874599,2020-01-08,global,2gwkD6igEhQbDQegRCcdoB
115,Higher Love,Kygo,870657,2020-01-08,global,6oJ6le65B3SEqPwMRNXWjY
116,Soltera - Remix,Lunay,869533,2020-01-08,global,4t9a07PAghtQMRAIP9FQ7Z
117,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,867038,2020-01-08,global,4ea9w8c4ROqiZpJVhfBA3m
118,Girls Like You (feat. Cardi B),Maroon 5,867026,2020-01-08,global,7fa9MBXhVfQ8P8Df9OEbD8
119,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,861188,2020-01-08,global,6osaMSJh9NguagEDQcZaKx
120,Eastside (with Halsey & Khalid),benny blanco,856279,2020-01-08,global,7FGq80cy8juXBCD2nrqdWU
121,bury a friend,Billie Eilish,850351,2020-01-08,global,4SSnFejRGlZikf02HLewEF
122,Better Now,Post Malone,840583,2020-01-08,global,7dt6x5M1jzdTEt8oCbisTK
123,GANG GANG,JACKBOYS,838337,2020-01-08,global,6uJONCdr2rC65BNmCnTBWK
124,Stuck In A Dream (feat. Gunna),Lil Mosey,836722,2020-01-08,global,7iHHxY2NLlJRAmlAmC4ahQ
125,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,835798,2020-01-08,global,2FvD20Z8aoWIePi7PoN8sG
126,SAD!,XXXTENTACION,835255,2020-01-08,global,3ee8Jmje8o58CHK66QrVC2
127,FML,Arizona Zervas,828878,2020-01-08,global,6lruHh1jF7ezgbLv72xYmf
128,Say You Won't Let Go,James Arthur,828651,2020-01-08,global,5uCax9HTNlzGybIStD3vDh
129,Liberdade Provisória,Henrique & Juliano,825513,2020-01-08,global,1vG3YuKRYqPwTmNmYgqkpg
130,High Hopes,Panic! At The Disco,821147,2020-01-08,global,1rqqCSm0Qe4I9rUvWncaom
131,ocean eyes,Billie Eilish,820177,2020-01-08,global,2uIX8YMNjGMD7441kqyyNU
132,Con Altura,ROSALÍA,817157,2020-01-08,global,2qG5sZ7Si6sdK74qLxedYM
133,Had Enough (feat. Quavo & Offset),Don Toliver,816880,2020-01-08,global,2jrAaawDRCn1JjeouxAyDN
134,MIDDLE CHILD,J. Cole,807741,2020-01-08,global,2JvzF1RMd7lE3KmFlsyZD8
135,Con Calma,Daddy Yankee,805826,2020-01-08,global,5w9c2J52mkdntKOmRLeM2m
136,Perfect,Ed Sheeran,799639,2020-01-08,global,0tgVpDi06FyKpA1z0VMD4v
137,Only Human,Jonas Brothers,796482,2020-01-08,global,0DiDStADDVh3SvAsoJAFMk
138,goosebumps,Travis Scott,795427,2020-01-08,global,6gBFPUFcJLzWGx4lenP6h2
139,223's (feat. 9lokknine),YNW Melly,794134,2020-01-08,global,29ZXwWOOLz9t5fa3eT3i7T
140,WHAT TO DO? (feat. Don Toliver),JACKBOYS,788308,2020-01-08,global,4AO1XhrgJczQ9bNVxdfKQe
141,Perreo en La Luna,Rich Music LTD,788270,2020-01-08,global,0RDgqtvOHLwcI6yz9bjsZV
142,Get You The Moon (feat. Snøw),Kina,782189,2020-01-08,global,4ZLzoOkj0MPWrTLvooIuaa
143,Maniac,Conan Gray,780898,2020-01-08,global,7hpJ9tATWb2vztlq99hERP
144,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,779522,2020-01-08,global,7CZyCXKG6d5ALeq41sLzbw
145,If I Can't Have You,Shawn Mendes,778993,2020-01-08,global,2bT1PH7Cw3J9p3t7nlXCdh
146,I Like Me Better,Lauv,778881,2020-01-08,global,2P91MQbaiQOfbiz9VqhqKQ
147,Turn Me On (feat. Vula),Riton,777467,2020-01-08,global,0qaWEvPkts34WF68r8Dzx9
148,Youngblood,5 Seconds of Summer,773293,2020-01-08,global,2iUXsYOEPhVqEBwsqP70rE
149,Takeaway,The Chainsmokers,773022,2020-01-08,global,3g0mEQx3NTanacLseoP0Gw
150,Talk (feat. Disclosure),Khalid,767423,2020-01-08,global,6TqXcAFInzjp0bODyvrWEq
151,3 Nights,Dominic Fike,766160,2020-01-08,global,1tNJrcVe6gwLEiZCtprs1u
152,QUE PRETENDES,J Balvin,760847,2020-01-08,global,25ZAibhr3bdlMCLmubZDVt
153,The London (feat. J. Cole & Travis Scott),Young Thug,760466,2020-01-08,global,3s4mrPrEFFPF0LmAfutW0n
154,Que Calor (with J Balvin & El Alfa),Major Lazer,759569,2020-01-08,global,1G2CAJeP7rCwOZjlSJ0Zw3
155,Can We Kiss Forever?,Kina,759455,2020-01-08,global,58wyJLv6yH1La9NIZPl3ne
156,You Need To Calm Down,Taylor Swift,756135,2020-01-08,global,6RRNNciQGZEXnqk8SQ9yv5
157,Be Alright,Dean Lewis,752803,2020-01-08,global,5qrSlOut2rNAWv3ubArkNy
158,Legends,Juice WRLD,744256,2020-01-08,global,1Knctxx9vGZxpZfF66BIEa
159,Otro Trago - Remix,Sech,739157,2020-01-08,global,4bTZeO72FwMa6wKOiqoynL
160,Panini,Lil Nas X,736851,2020-01-08,global,1000nHvUdawXuUHgBod4Wv
161,Jocelyn Flores,XXXTENTACION,731545,2020-01-08,global,7m9OqQk4RVRkw9JJdeAw96
162,Let Me Down Slowly,Alec Benjamin,730716,2020-01-08,global,2qxmye6gAegTMjLKEBoR3d
163,Don't Call Me Up,Mabel,728622,2020-01-08,global,5WHTFyqSii0lmT9R21abT8
164,Infeliz,Arcangel,722480,2020-01-08,global,4z6wo6PJG4Fve45OXK6D9m
165,11 PM,Maluma,722220,2020-01-08,global,7KbF6AdprOXEEHlsq11Z6d
166,Moonlight,XXXTENTACION,722141,2020-01-08,global,0JP9xo3adEtGSdUEISiszL
167,SLOW DANCING IN THE DARK,Joji,721652,2020-01-08,global,0rKtyWc8bvkriBthvHKY8d
168,All of Me,John Legend,720999,2020-01-08,global,3U4isOIWM3VvDubwSI3y7a
169,VALENTINO,24kGoldn,718193,2020-01-08,global,6piAUJJQFD8oHDUr0b7l7q
170,I.F.L.Y.,Bazzi,717664,2020-01-08,global,4a6q8CR2hzLk2plDkSxkfD
171,all the good girls go to hell,Billie Eilish,716039,2020-01-08,global,6IRdLKIyS4p7XNiP8r6rsx
172,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,714306,2020-01-08,global,1ndyl3wJCFs872XZ3ztPk6
173,2002,Anne-Marie,713417,2020-01-08,global,2BgEsaKNfHUdlh97KmvFyo
174,Pa' Olvidarme De Ella,Piso 21,711279,2020-01-08,global,1cVlW9WQiGlFdWUXFdFZGh
175,Post Malone (feat. RANI),Sam Feldt,707678,2020-01-08,global,36orMWv2PgvnzXsd5CJ0yL
176,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,707024,2020-01-08,global,4Yxc55NX3tAXC2mHRAhtcW
177,The Less I Know The Better,Tame Impala,704236,2020-01-08,global,6K4t31amVTZDgR3sKmwUJJ
178,i'm so tired...,Lauv,703548,2020-01-08,global,6H568VnZWTitazwFTwVSd8
179,Start Wit Me (feat. Gunna),Roddy Ricch,702528,2020-01-08,global,7A20WnLkjtZU2d7hIB6Ziu
180,Closer,The Chainsmokers,701102,2020-01-08,global,7BKLCZ1jbUBVqRi2FVlTVw
181,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,699870,2020-01-08,global,1DEkGXICCGLjDF7C65KBFw
182,Calma - Remix,Pedro Capó,698897,2020-01-08,global,5iwz1NiezX7WWjnCgY5TH4
183,Death,Trippie Redd,698821,2020-01-08,global,3Kd6Wp3lG5HXMB2dlvuy7y
184,Something Just Like This,The Chainsmokers,698790,2020-01-08,global,6RUKPb4LETWmmr3iAEQktW
185,God's Plan,Drake,696466,2020-01-08,global,6DCZcSspjsKoFjzjrWoCdn
186,Never Really Over,Katy Perry,696169,2020-01-08,global,5PYQUBXc7NYeI1obMKSJK0
187,Going Bad (feat. Drake),Meek Mill,694465,2020-01-08,global,2IRZnDFmlqMuOrYOLnZZyc
188,GOODMORNINGTOKYO!,TOKYO’S REVENGE,693301,2020-01-08,global,0Q2n5yzl2XRqYbV77tZNYp
189,Fantasía,Ozuna,687203,2020-01-08,global,40rXWke6SnXiGkSmaT8ZUr
190,Thunder,Imagine Dragons,679761,2020-01-08,global,1zB4vmk8tFRmM9UULNzbLB
191,All Girls Are The Same,Juice WRLD,677775,2020-01-08,global,4VXIryQMWpIdGgYR4TrjT1
192,Photograph,Ed Sheeran,673858,2020-01-08,global,6fxVffaTuwjgEk5h9QyRjy
193,One Kiss (with Dua Lipa),Calvin Harris,672873,2020-01-08,global,7ef4DlsgrMEH11cDZd32M6
194,wish you were gay,Billie Eilish,671984,2020-01-08,global,3Fj47GNK2kUF0uaEDgXLaD
195,Better,Khalid,664996,2020-01-08,global,6zeeWid2sgw4lap2jV61PZ
196,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,657981,2020-01-08,global,0KoiMHhqKLoL4xM54rcWYY
197,One Thing Right,Marshmello,657672,2020-01-08,global,4hPpVbbakQNv8YTHYaOJP4
198,Roller,Apache 207,657490,2020-01-08,global,6hw1Sy9wZ8UCxYGdpKrU6M
199,i love you,Billie Eilish,657381,2020-01-08,global,6CcJMwBtXByIz4zQLzFkKc
200,Boy With Luv (feat. Halsey),BTS,655391,2020-01-08,global,5KawlOMHjWeUjQtnuRs22c
1,The Box,Roddy Ricch,2814044,2020-01-08,us,0nbXyq5TXYPCO7pr3N8S4I
2,ROXANNE,Arizona Zervas,1348645,2020-01-08,us,696DnlkuDOXcMAnKlTgXXK
3,Circles,Post Malone,1191034,2020-01-08,us,21jGcNKet2qwijlDFuPiPb
4,Yummy,Justin Bieber,1179558,2020-01-08,us,41L3O37CECZt3N7ziG2z7l
5,BOP,DaBaby,1173048,2020-01-08,us,6Ozh9Ok6h4Oi1wUSLtBseN
6,Falling,Trevor Daniel,1055152,2020-01-08,us,4TnjEaWOeW0eKTKIEvJyCa
7,Futsal Shuffle 2020,Lil Uzi Vert,1019715,2020-01-08,us,2Ec33AVlkTTq8BHFgBTdQs
8,Dance Monkey,Tones And I,1001749,2020-01-08,us,1rgnBhdG2JDFTbYkYRZAku
9,Bandit (with YoungBoy Never Broke Again),Juice WRLD,990863,2020-01-08,us,6Gg1gjgKi2AK4e0qzsR7sd
10,everything i wanted,Billie Eilish,914469,2020-01-08,us,3ZCTVFBt2Brf31RLEnCkWJ
11,Ballin' (with Roddy Ricch),Mustard,909191,2020-01-08,us,3QzAOrNlsabgbMwlZt7TAY
12,Blinding Lights,The Weeknd,897622,2020-01-08,us,0sf12qNH5qcw8qpgymFOqD
13,Adore You,Harry Styles,875487,2020-01-08,us,3jjujdWJ72nww5eGnfs2E7
14,Suicidal,YNW Melly,864654,2020-01-08,us,1iSqfoUFnQwV0QW1EfUit8
15,My Oh My (feat. DaBaby),Camila Cabello,809461,2020-01-08,us,3yOlyBJuViE2YSGn3nVE1K
16,Don't Start Now,Dua Lipa,770906,2020-01-08,us,6WrI0LAC5M1Rw2MnX2ZvEg
17,VIBEZ,DaBaby,732828,2020-01-08,us,0fySG6A6qLE8IvDpayb5bM
18,No Idea,Don Toliver,723629,2020-01-08,us,3VyjsVV24RmBIbWJAeUJNu
19,Watermelon Sugar,Harry Styles,711952,2020-01-08,us,6UelLqGlWMcVH1E5c4H7lY
20,hot girl bummer,blackbear,708541,2020-01-08,us,7aiClxsDWFRQ0Kzk5KI5ku
21,HIGHEST IN THE ROOM,Travis Scott,708363,2020-01-08,us,3eekarcy7kvN4yt5ZFzltW
22,Heartless,The Weeknd,692493,2020-01-08,us,57vxBYXtHMk6H1aD29V7PU
23,Someone You Loved,Lewis Capaldi,688240,2020-01-08,us,7qEHsqek33rTcFNT9PFqLf
24,Woah,Lil Baby,682359,2020-01-08,us,598yNsG1JFrGd4n2kMoz7F
25,OUT WEST (feat. Young Thug),JACKBOYS,679819,2020-01-08,us,6gi6y1xwmVszDWkUqab1qw
26,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,668987,2020-01-08,us,0RiRZpuVRbi7oqRdSMwhQY
27,SUGAR,BROCKHAMPTON,659872,2020-01-08,us,6U0FIYXCQ3TGrk4tFpLrEA
28,Memories,Maroon 5,652623,2020-01-08,us,2b8fOow8UzyDFAE27YhOZM
29,Lose You To Love Me,Selena Gomez,631054,2020-01-08,us,1HfMVBKM75vxSfsQ5VefZ5
30,Say So,Doja Cat,587624,2020-01-08,us,3Dv1eDb0MEgF93GpLXlucZ
31,Suge,DaBaby,577551,2020-01-08,us,2gwkD6igEhQbDQegRCcdoB
32,Lucid Dreams,Juice WRLD,572393,2020-01-08,us,285pBltuF7vW8TeWk8hdRR
33,Robbery,Juice WRLD,559243,2020-01-08,us,6Hj9jySrnFppAI0sEMCZpJ
34,bad guy,Billie Eilish,545802,2020-01-08,us,2Fxmhks0bxGSBdJ92vM42m
35,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,526970,2020-01-08,us,7h0d2h0fUmzbs7zeFigJPn
36,Ransom,Lil Tecca,523698,2020-01-08,us,1lOe9qE0vR9zwWQAOk6CoO
37,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,520760,2020-01-08,us,2FvD20Z8aoWIePi7PoN8sG
38,Falling,Harry Styles,496570,2020-01-08,us,1ZMiCix7XSAbfAJlEZWMCp
39,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,495490,2020-01-08,us,4ea9w8c4ROqiZpJVhfBA3m
40,Stuck In A Dream (feat. Gunna),Lil Mosey,494610,2020-01-08,us,7iHHxY2NLlJRAmlAmC4ahQ
41,223's (feat. 9lokknine),YNW Melly,492167,2020-01-08,us,29ZXwWOOLz9t5fa3eT3i7T
42,"10,000 Hours (with Justin Bieber)",Dan + Shay,489599,2020-01-08,us,2wrJq5XKLnmhRXHIAf9xBa
43,Money In The Grave (Drake ft. Rick Ross),Drake,486399,2020-01-08,us,5ry2OE6R2zPQFDO85XkgRb
44,Truth Hurts,Lizzo,482580,2020-01-08,us,5qmq61DAAOUaW8AUo8xKhh
45,Señorita,Shawn Mendes,479269,2020-01-08,us,6v3KW9xbzN5yKLt9YKDYA2
46,Goodbyes (Feat. Young Thug),Post Malone,476794,2020-01-08,us,6vBdBCoOhKHiYDDOcorfNo
47,Start Wit Me (feat. Gunna),Roddy Ricch,474283,2020-01-08,us,7A20WnLkjtZU2d7hIB6Ziu
48,Lost In Yesterday,Tame Impala,474050,2020-01-08,us,3eoNUm0LU9hATVVi9w4fM6
49,No Guidance (feat. Drake),Chris Brown,464133,2020-01-08,us,6XHVuErjQ4XNm6nDPVCxVX
50,MIDDLE CHILD,J. Cole,464121,2020-01-08,us,2JvzF1RMd7lE3KmFlsyZD8
51,Death,Trippie Redd,457094,2020-01-08,us,3Kd6Wp3lG5HXMB2dlvuy7y
52,when the party's over,Billie Eilish,445993,2020-01-08,us,43zdsphuZLzwA9k4DJhU0I
53,Make No Sense,YoungBoy Never Broke Again,442393,2020-01-08,us,6klLvorLoo1sxvZcjJIY8I
54,Yellow Hearts,Ant Saunders,434242,2020-01-08,us,2W4yABdLc4Jnds67Poi5Nl
55,Wow.,Post Malone,431970,2020-01-08,us,7xQAfvXzm3AkraOtGPWIZg
56,July,Noah Cyrus,430581,2020-01-08,us,5a6pdCHlWS2ekOOQ70QnAr
57,ORANGE SODA,Baby Keem,429556,2020-01-08,us,5FkoSXiJPKTNyYgALRJFhD
58,Tusa,KAROL G,427374,2020-01-08,us,7k4t7uLgtOxPwTpFmtJNTY
59,Had Enough (feat. Quavo & Offset),Don Toliver,425446,2020-01-08,us,2jrAaawDRCn1JjeouxAyDN
60,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,416460,2020-01-08,us,6ztvsy3C6hPjVg9j4x1XKJ
61,High Fashion (feat. Mustard),Roddy Ricch,416253,2020-01-08,us,07KXEDMj78x68D884wgVEm
62,Peta (feat. Meek Mill),Roddy Ricch,415576,2020-01-08,us,4bl1HBZliBuYpFZjWgefE4
63,GOODMORNINGTOKYO!,TOKYO’S REVENGE,412322,2020-01-08,us,0Q2n5yzl2XRqYbV77tZNYp
64,Camelot,NLE Choppa,410584,2020-01-08,us,4sWuPniHClkInYAnzXAYUF
65,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,399812,2020-01-08,us,4Yxc55NX3tAXC2mHRAhtcW
66,If the World Was Ending - feat. Julia Michaels,JP Saxe,398294,2020-01-08,us,2kJwzbxV2ppxnQoYw4GLBZ
67,Baby (Lil Baby feat. DaBaby),Quality Control,397914,2020-01-08,us,5MPPttjfGap2C6j6eKcO6J
68,All Girls Are The Same,Juice WRLD,390788,2020-01-08,us,4VXIryQMWpIdGgYR4TrjT1
69,Lights Up,Harry Styles,386824,2020-01-08,us,4jAIqgrPjKLTY9Gbez25Qb
70,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,381144,2020-01-08,us,7ntUbTIwmwOD6ygCMRZT6e
71,SLOW DANCING IN THE DARK,Joji,380166,2020-01-08,us,0rKtyWc8bvkriBthvHKY8d
72,Before You Go,Lewis Capaldi,380166,2020-01-08,us,2gMXnyrvIjhVBUZwvLZDMP
73,How Do You Sleep?,Sam Smith,379452,2020-01-08,us,6b2RcmUt1g9N9mQ3CbjX2Y
74,Legends,Juice WRLD,377130,2020-01-08,us,1Knctxx9vGZxpZfF66BIEa
75,Hate Me (with Juice WRLD),Ellie Goulding,375837,2020-01-08,us,6kls8cSlUyHW2BUOkDJIZE
76,Pop Out (feat. Lil Tjay),Polo G,375030,2020-01-08,us,6uFn47ACjqYkc0jADwEdj1
77,lovely (with Khalid),Billie Eilish,371577,2020-01-08,us,0u2P5u6lvoDfwTYjAADbn4
78,FML,Arizona Zervas,371390,2020-01-08,us,6lruHh1jF7ezgbLv72xYmf
79,Into the Unknown,Idina Menzel,370154,2020-01-08,us,3Z0oQ8r78OUaHvGPiDBR3W
80,VALENTINO,24kGoldn,370026,2020-01-08,us,6piAUJJQFD8oHDUr0b7l7q
81,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,367115,2020-01-08,us,7CZyCXKG6d5ALeq41sLzbw
82,Up All Night,Khalid,364834,2020-01-08,us,1mpD5Q8IM32I4bF6eCpU74
83,Beautiful People (feat. Khalid),Ed Sheeran,360405,2020-01-08,us,70eFcWOvlMObDhURTqT4Fv
84,The London (feat. J. Cole & Travis Scott),Young Thug,359841,2020-01-08,us,3s4mrPrEFFPF0LmAfutW0n
85,SICKO MODE,Travis Scott,359686,2020-01-08,us,2xLMifQCjDGFmkHkpNLD9h
86,Drip Too Hard (Lil Baby & Gunna),Lil Baby,358627,2020-01-08,us,78QR3Wp35dqAhFEc2qAGjE
87,Graveyard,Halsey,357826,2020-01-08,us,6V9fHiv84WlVTg7CSnIVY2
